"period","site","diver","transect","side","dist","date","tag","Sbulb_max","data_source"
"2019-Jul","Triquetta","KH",2,NA,10,"2019-07-20",NA,26,"nereo_metricsT1"
"2019-Jul","Triquetta","KH",2,NA,6,"2019-07-20",NA,21,"nereo_metricsT1"
"2019-Jul","Triquetta","KH",2,NA,6,"2019-07-20",NA,31,"nereo_metricsT1"
"2019-Jul","Triquetta","KH",2,NA,6,"2019-07-20",NA,42,"nereo_metricsT1"
"2019-Jul","Triquetta","KH",2,NA,3,"2019-07-20",NA,50,"nereo_metricsT1"
"2020-Jul","Manley","OP/BT",NA,NA,NA,"2020-07-05",2550,26,"nereo_metricsT1"
"2020-Jul","Manley","OP/BT",NA,NA,NA,"2020-07-05",2072,26,"nereo_metricsT1"
"2020-Jul","Manley","OP/BT",NA,NA,NA,"2020-07-05",276,52,"nereo_metricsT1"
"2020-Jul","Manley","OP/BT",NA,NA,NA,"2020-07-05",2064,36,"nereo_metricsT1"
"2020-Jul","Manley","OP/BT",NA,NA,NA,"2020-07-05",2543,25,"nereo_metricsT1"
"2020-Jul","Manley","OP/BT",NA,NA,NA,"2020-07-05",1820,52,"nereo_metricsT1"
"2020-Jul","Manley","OP/BT",NA,NA,NA,"2020-07-05",281,40,"nereo_metricsT1"
"2020-Jul","Manley","OP/BT",NA,NA,NA,"2020-07-05",2589,21,"nereo_metricsT1"
"2020-Jul","Manley","OP/BT",NA,NA,NA,"2020-07-05",1891,28,"nereo_metricsT1"
"2020-Jul","Manley","DVM/LL",NA,NA,NA,"2020-07-05",2565,34,"nereo_metricsT1"
"2020-Jul","Manley","DVM/LL",NA,NA,NA,"2020-07-05",2592,43,"nereo_metricsT1"
"2020-Jul","Manley","DVM/LL",NA,NA,NA,"2020-07-05",2580,41,"nereo_metricsT1"
"2020-Jul","Manley","DVM/LL",NA,NA,NA,"2020-07-05",2581,35,"nereo_metricsT1"
"2020-Jul","Manley","DVM/LL",NA,NA,NA,"2020-07-05",2549,45,"nereo_metricsT1"
"2020-Jul","Manley","DVM/LL",NA,NA,NA,"2020-07-05",2046,44,"nereo_metricsT1"
"2020-Jul","Manley","LL",1,"R",12.4,"2020-07-06",NA,23,"nereo_metricsT1"
"2020-Jul","Manley","LL",1,"L",6.9,"2020-07-06",NA,29,"nereo_metricsT1"
"2020-Jul","Manley","LL",1,"R",3.7,"2020-07-06",NA,26,"nereo_metricsT1"
"2020-Jul","Manley","LL",1,"L",0,"2020-07-06",NA,19,"nereo_metricsT1"
"2020-Jul","Manley","LL",2,"L",6,"2020-07-06",NA,41,"nereo_metricsT1"
"2020-Jul","Manley","LL",2,"R",6,"2020-07-06",NA,20,"nereo_metricsT1"
"2020-Jul","Manley","LL",2,"L",8,"2020-07-06",NA,43,"nereo_metricsT1"
"2020-Jul","Manley","LL",2,"L",8,"2020-07-06",NA,4,"nereo_metricsT1"
"2020-Jul","Manley","LL",2,"R",12,"2020-07-06",NA,26,"nereo_metricsT1"
"2020-Jul","Manley","LL",2,"L",15,"2020-07-06",NA,26,"nereo_metricsT1"
"2020-Jul","Manley","LL",2,"L",16,"2020-07-06",NA,26,"nereo_metricsT1"
"2020-Jul","Manley","LL",2,"R",15,"2020-07-06",NA,33,"nereo_metricsT1"
"2020-Jul","Manley","LL",2,"R",17,"2020-07-06",NA,24,"nereo_metricsT1"
"2020-Jul","Manley","LL",2,"R",17,"2020-07-06",NA,33,"nereo_metricsT1"
"2020-Jul","Manley","OP",3,"R",0,"2020-07-06",NA,15,"nereo_metricsT1"
"2020-Jul","Manley","OP",3,"R",0.5,"2020-07-06",NA,11,"nereo_metricsT1"
"2020-Jul","Manley","OP",3,"R",1,"2020-07-06",NA,17,"nereo_metricsT1"
"2020-Jul","Manley","OP",3,"L",3,"2020-07-06",NA,17,"nereo_metricsT1"
"2020-Jul","Manley","OP",3,"L",3,"2020-07-06",NA,30,"nereo_metricsT1"
"2020-Jul","Manley","OP",3,"R",15,"2020-07-06",NA,24,"nereo_metricsT1"
"2020-Jul","Manley","OP/BT",NA,NA,NA,"2020-07-11",NA,26,"nereo_size"
"2020-Jul","Manley","OP/BT",NA,NA,NA,"2020-07-11",NA,26,"nereo_size"
"2020-Jul","Manley","OP/BT",NA,NA,NA,"2020-07-11",NA,52,"nereo_size"
"2020-Jul","Manley","OP/BT",NA,NA,NA,"2020-07-11",NA,36,"nereo_size"
"2020-Jul","Manley","OP/BT",NA,NA,NA,"2020-07-11",NA,25,"nereo_size"
"2020-Jul","Manley","OP/BT",NA,NA,NA,"2020-07-11",NA,52,"nereo_size"
"2020-Jul","Manley","OP/BT",NA,NA,NA,"2020-07-11",NA,40,"nereo_size"
"2020-Jul","Manley","OP/BT",NA,NA,NA,"2020-07-11",NA,21,"nereo_size"
"2020-Jul","Manley","OP/BT",NA,NA,NA,"2020-07-11",NA,28,"nereo_size"
"2020-Jul","Manley","DVM/LL",NA,NA,NA,"2020-07-11",NA,34,"nereo_size"
"2020-Jul","Manley","DVM/LL",NA,NA,NA,"2020-07-11",NA,43,"nereo_size"
"2020-Jul","Manley","DVM/LL",NA,NA,NA,"2020-07-11",NA,41,"nereo_size"
"2020-Jul","Manley","DVM/LL",NA,NA,NA,"2020-07-11",NA,35,"nereo_size"
"2020-Jul","Manley","DVM/LL",NA,NA,NA,"2020-07-11",NA,45,"nereo_size"
"2020-Jul","Manley","DVM/LL",NA,NA,NA,"2020-07-11",NA,44,"nereo_size"
"2020-Jul","Manley","OP/BT",NA,NA,NA,"2020-07-26",2072,28,"nereo_metricsT3"
"2020-Jul","Manley","OP/BT",NA,NA,NA,"2020-07-26",276,54,"nereo_metricsT3"
"2020-Jul","Manley","OP/BT",NA,NA,NA,"2020-07-26",1820,54,"nereo_metricsT3"
"2020-Jul","Manley","OP/BT",NA,NA,NA,"2020-07-26",281,44,"nereo_metricsT3"
"2020-Jul","Manley","OP/BT",NA,NA,NA,"2020-07-26",2589,26,"nereo_metricsT3"
"2020-Jul","Manley","OP/BT",NA,NA,NA,"2020-07-26",1891,28,"nereo_metricsT3"
"2020-Jul","North","OP/BT",NA,NA,NA,"2020-07-04",2083,58,"nereo_metricsT1"
"2020-Jul","North","OP/BT",NA,NA,NA,"2020-07-04",1708,41,"nereo_metricsT1"
"2020-Jul","North","OP/BT",NA,NA,NA,"2020-07-04",1768,52,"nereo_metricsT1"
"2020-Jul","North","OP/BT",NA,NA,NA,"2020-07-04",1817,45,"nereo_metricsT1"
"2020-Jul","North","OP/BT",NA,NA,NA,"2020-07-04",2066,68,"nereo_metricsT1"
"2020-Jul","North","OP/BT",NA,NA,NA,"2020-07-04",2080,50,"nereo_metricsT1"
"2020-Jul","North","KH/DVM",NA,NA,NA,"2020-07-04",2333,45,"nereo_metricsT1"
"2020-Jul","North","KH/DVM",NA,NA,NA,"2020-07-04",1720,28,"nereo_metricsT1"
"2020-Jul","North","KH/DVM",NA,NA,NA,"2020-07-04",1913,45,"nereo_metricsT1"
"2020-Jul","North","KH/DVM",NA,NA,NA,"2020-07-04",2509,59,"nereo_metricsT1"
"2020-Jul","North","KH/DVM",NA,NA,NA,"2020-07-04",1861,57,"nereo_metricsT1"
"2020-Jul","North","KH/DVM",NA,NA,NA,"2020-07-04",1921,50,"nereo_metricsT1"
"2020-Jul","North","KH/DVM",NA,NA,NA,"2020-07-04",1937,70,"nereo_metricsT1"
"2020-Jul","North","KH/DVM",NA,NA,NA,"2020-07-04",2076,40,"nereo_metricsT1"
"2020-Jul","North","KH/DVM",NA,NA,NA,"2020-07-04",2001,50,"nereo_metricsT1"
"2020-Jul","North","OP/BT",NA,NA,NA,"2020-07-11",NA,58,"nereo_size"
"2020-Jul","North","OP/BT",NA,NA,NA,"2020-07-11",NA,41,"nereo_size"
"2020-Jul","North","OP/BT",NA,NA,NA,"2020-07-11",NA,52,"nereo_size"
"2020-Jul","North","OP/BT",NA,NA,NA,"2020-07-11",NA,45,"nereo_size"
"2020-Jul","North","OP/BT",NA,NA,NA,"2020-07-11",NA,68,"nereo_size"
"2020-Jul","North","OP/BT",NA,NA,NA,"2020-07-11",NA,50,"nereo_size"
"2020-Jul","North","KH/DVM",NA,NA,NA,"2020-07-11",NA,45,"nereo_size"
"2020-Jul","North","KH/DVM",NA,NA,NA,"2020-07-11",NA,28,"nereo_size"
"2020-Jul","North","KH/DVM",NA,NA,NA,"2020-07-11",NA,45,"nereo_size"
"2020-Jul","North","KH/DVM",NA,NA,NA,"2020-07-11",NA,59,"nereo_size"
"2020-Jul","North","KH/DVM",NA,NA,NA,"2020-07-11",NA,57,"nereo_size"
"2020-Jul","North","KH/DVM",NA,NA,NA,"2020-07-11",NA,50,"nereo_size"
"2020-Jul","North","KH/DVM",NA,NA,NA,"2020-07-11",NA,70,"nereo_size"
"2020-Jul","North","KH/DVM",NA,NA,NA,"2020-07-11",NA,40,"nereo_size"
"2020-Jul","North","KH/DVM",NA,NA,NA,"2020-07-11",NA,50,"nereo_size"
"2020-Jul","North","OP/BT",NA,NA,NA,"2020-07-26",2083,62,"nereo_metricsT3"
"2020-Jul","North","OP/BT",NA,NA,NA,"2020-07-26",1708,33,"nereo_metricsT3"
"2020-Jul","North","OP/BT",NA,NA,NA,"2020-07-26",1768,55,"nereo_metricsT3"
"2020-Jul","North","OP/BT",NA,NA,NA,"2020-07-26",1817,44,"nereo_metricsT3"
"2020-Jul","North","KH/DVM",NA,NA,NA,"2020-07-26",1937,72,"nereo_metricsT3"
"2020-Jul","North","KH/DVM",NA,NA,NA,"2020-07-26",2001,51,"nereo_metricsT3"
"2020-Jul","Second","KH/DVM",NA,NA,NA,"2020-07-04",2552,19,"nereo_metricsT1"
"2020-Jul","Second","KH/DVM",NA,NA,NA,"2020-07-04",2590,32,"nereo_metricsT1"
"2020-Jul","Second","KH/DVM",NA,NA,NA,"2020-07-04",2584,29,"nereo_metricsT1"
"2020-Jul","Second","KH/DVM",NA,NA,NA,"2020-07-04",1825,38,"nereo_metricsT1"
"2020-Jul","Second","KH/DVM",NA,NA,NA,"2020-07-04",1803,38,"nereo_metricsT1"
"2020-Jul","Second","KH/DVM",NA,NA,NA,"2020-07-04",2022,36,"nereo_metricsT1"
"2020-Jul","Second","KH/DVM",NA,NA,NA,"2020-07-04",1769,34,"nereo_metricsT1"
"2020-Jul","Second","OP/BT",NA,NA,NA,"2020-07-04",1799,44,"nereo_metricsT1"
"2020-Jul","Second","OP/BT",NA,NA,NA,"2020-07-04",2515,24,"nereo_metricsT1"
"2020-Jul","Second","OP/BT",NA,NA,NA,"2020-07-04",1969,34,"nereo_metricsT1"
"2020-Jul","Second","OP/BT",NA,NA,NA,"2020-07-04",2134,35,"nereo_metricsT1"
"2020-Jul","Second","OP/BT",NA,NA,NA,"2020-07-04",2073,48,"nereo_metricsT1"
"2020-Jul","Second","OP/BT",NA,NA,NA,"2020-07-04",1911,50,"nereo_metricsT1"
"2020-Jul","Second","OP/BT",NA,NA,NA,"2020-07-04",2117,45,"nereo_metricsT1"
"2020-Jul","Second","KH/DVM",NA,NA,NA,"2020-07-11",NA,19,"nereo_size"
"2020-Jul","Second","KH/DVM",NA,NA,NA,"2020-07-11",NA,32,"nereo_size"
"2020-Jul","Second","KH/DVM",NA,NA,NA,"2020-07-11",NA,29,"nereo_size"
"2020-Jul","Second","KH/DVM",NA,NA,NA,"2020-07-11",NA,38,"nereo_size"
"2020-Jul","Second","KH/DVM",NA,NA,NA,"2020-07-11",NA,38,"nereo_size"
"2020-Jul","Second","KH/DVM",NA,NA,NA,"2020-07-11",NA,36,"nereo_size"
"2020-Jul","Second","KH/DVM",NA,NA,NA,"2020-07-11",NA,34,"nereo_size"
"2020-Jul","Second","OP/BT",NA,NA,NA,"2020-07-11",NA,44,"nereo_size"
"2020-Jul","Second","OP/BT",NA,NA,NA,"2020-07-11",NA,24,"nereo_size"
"2020-Jul","Second","OP/BT",NA,NA,NA,"2020-07-11",NA,34,"nereo_size"
"2020-Jul","Second","OP/BT",NA,NA,NA,"2020-07-11",NA,35,"nereo_size"
"2020-Jul","Second","OP/BT",NA,NA,NA,"2020-07-11",NA,48,"nereo_size"
"2020-Jul","Second","OP/BT",NA,NA,NA,"2020-07-11",NA,50,"nereo_size"
"2020-Jul","Second","OP/BT",NA,NA,NA,"2020-07-11",NA,45,"nereo_size"
"2020-Jul","Second","KH/DVM",NA,NA,NA,"2020-07-26",2552,26,"nereo_metricsT3"
"2020-Jul","Second","KH/DVM",NA,NA,NA,"2020-07-26",2590,40,"nereo_metricsT3"
"2020-Jul","Second","KH/DVM",NA,NA,NA,"2020-07-26",2584,30,"nereo_metricsT3"
"2020-Jul","Second","KH/DVM",NA,NA,NA,"2020-07-26",1825,45,"nereo_metricsT3"
"2020-Jul","Second","KH/DVM",NA,NA,NA,"2020-07-26",1803,44,"nereo_metricsT3"
"2020-Jul","Second","KH/DVM",NA,NA,NA,"2020-07-26",2022,41,"nereo_metricsT3"
"2020-Jul","Second","OP/BT",NA,NA,NA,"2020-07-26",1799,41,"nereo_metricsT3"
"2020-Jul","Second","OP/BT",NA,NA,NA,"2020-07-26",2515,30,"nereo_metricsT3"
"2020-Jul","Second","OP/BT",NA,NA,NA,"2020-07-26",1969,38,"nereo_metricsT3"
"2020-Jul","Second","OP/BT",NA,NA,NA,"2020-07-26",2134,36,"nereo_metricsT3"
"2020-Jul","Second","OP/BT",NA,NA,NA,"2020-07-26",2073,50,"nereo_metricsT3"
"2020-Jul","Second","OP/BT",NA,NA,NA,"2020-07-26",1911,53,"nereo_metricsT3"
"2020-Jul","Second","OP/BT",NA,NA,NA,"2020-07-26",2117,46,"nereo_metricsT3"
"2020-Jul","Second_intertidal","OP",NA,NA,NA,"2020-07-06",NA,23,"nereo_size"
"2020-Jul","Second_intertidal","OP",NA,NA,NA,"2020-07-06",NA,19,"nereo_size"
"2020-Jul","Second_intertidal","OP",NA,NA,NA,"2020-07-06",NA,24,"nereo_size"
"2020-Jul","Second_intertidal","OP",NA,NA,NA,"2020-07-06",NA,37,"nereo_size"
"2020-Jul","Second_intertidal","OP",NA,NA,NA,"2020-07-06",NA,30,"nereo_size"
"2020-Jul","Second_intertidal","OP",NA,NA,NA,"2020-07-06",NA,33,"nereo_size"
"2020-Jul","Second_intertidal","OP",NA,NA,NA,"2020-07-06",NA,28,"nereo_size"
"2020-Jul","Second_intertidal","OP",NA,NA,NA,"2020-07-06",NA,31,"nereo_size"
"2020-Jul","Second_intertidal","OP",NA,NA,NA,"2020-07-06",NA,55,"nereo_size"
"2020-Jul","Second_intertidal","OP",NA,NA,NA,"2020-07-06",NA,41,"nereo_size"
"2020-Jul","Second_intertidal","OP",NA,NA,NA,"2020-07-06",NA,41,"nereo_size"
"2020-Jul","Second_intertidal","OP",NA,NA,NA,"2020-07-06",NA,45,"nereo_size"
"2020-Jul","Second_intertidal","OP",NA,NA,NA,"2020-07-06",NA,17,"nereo_size"
"2020-Jul","Second_intertidal","OP",NA,NA,NA,"2020-07-06",NA,35,"nereo_size"
"2020-Jul","Second_intertidal","OP",NA,NA,NA,"2020-07-06",NA,51,"nereo_size"
"2020-Jul","Triquetta","OP/BT",1,"L",1.5,"2020-07-04",2541,12,"nereo_metricsT1"
"2020-Jul","Triquetta","OP/BT",1,"L",6.5,"2020-07-04",2558,17,"nereo_metricsT1"
"2020-Jul","Triquetta","OP/BT",1,"L",10,"2020-07-04",2544,19,"nereo_metricsT1"
"2020-Jul","Triquetta","OP/BT",1,"R",13.5,"2020-07-04",2547,49,"nereo_metricsT1"
"2020-Jul","Triquetta","OP/BT",3,"L",16.5,"2020-07-04",2557,38,"nereo_metricsT1"
"2020-Jul","Triquetta","OP/BT",3,"L",15,"2020-07-04",2572.3,20,"nereo_metricsT1"
"2020-Jul","Triquetta","KH/DVM",2,"R",4,"2020-07-04",2571,30,"nereo_metricsT1"
"2020-Jul","Triquetta","KH/DVM",2,"R",7,"2020-07-04",2566,29,"nereo_metricsT1"
"2020-Jul","Triquetta","KH/DVM",2,"L",10,"2020-07-04",2559,40,"nereo_metricsT1"
"2020-Jul","Triquetta","KH/DVM",2,"L",14,"2020-07-04",2576,39,"nereo_metricsT1"
"2020-Jul","Triquetta","KH/DVM",2,"L",18.5,"2020-07-04",2578,39,"nereo_metricsT1"
"2020-Jul","Triquetta","KH/DVM",1,"L",20,"2020-07-04",2561,32,"nereo_metricsT1"
"2020-Jul","Triquetta","KH/DVM",3,"R",1,"2020-07-04",2582,26,"nereo_metricsT1"
"2020-Jul","Triquetta","KH/DVM",3,"L",6,"2020-07-04",2554,25,"nereo_metricsT1"
"2020-Jul","Triquetta","KH/DVM",3,"R",10,"2020-07-04",2540,38,"nereo_metricsT1"
"2020-Jul","Triquetta","OP/KH",2,"R",2,"2020-07-06",NA,18,"nereo_metricsT1"
"2020-Jul","Triquetta","OP/KH",2,"R",2,"2020-07-06",NA,10,"nereo_metricsT1"
"2020-Jul","Triquetta","OP/KH",2,"R",2,"2020-07-06",NA,12,"nereo_metricsT1"
"2020-Jul","Triquetta","OP/KH",2,"R",3,"2020-07-06",NA,8,"nereo_metricsT1"
"2020-Jul","Triquetta","OP/KH",2,"L",4,"2020-07-06",NA,21,"nereo_metricsT1"
"2020-Jul","Triquetta","OP/KH",2,"L",4,"2020-07-06",NA,11,"nereo_metricsT1"
"2020-Jul","Triquetta","OP/KH",2,"L",4,"2020-07-06",NA,21,"nereo_metricsT1"
"2020-Jul","Triquetta","OP/KH",2,"L",4,"2020-07-06",NA,29,"nereo_metricsT1"
"2020-Jul","Triquetta","OP/KH",2,"R",4.2,"2020-07-06",NA,22,"nereo_metricsT1"
"2020-Jul","Triquetta","OP/KH",2,"R",4,"2020-07-06",NA,16,"nereo_metricsT1"
"2020-Jul","Triquetta","OP/KH",2,"R",4,"2020-07-06",NA,22,"nereo_metricsT1"
"2020-Jul","Triquetta","OP/KH",2,"R",4,"2020-07-06",NA,52,"nereo_metricsT1"
"2020-Jul","Triquetta","OP/KH",2,"R",6,"2020-07-06",NA,18,"nereo_metricsT1"
"2020-Jul","Triquetta","OP/KH",2,"L",9,"2020-07-06",NA,19,"nereo_metricsT1"
"2020-Jul","Triquetta","OP/KH",2,"R",16,"2020-07-06",NA,13,"nereo_metricsT1"
"2020-Jul","Triquetta","OP/KH",1,"L",19,"2020-07-06",NA,11,"nereo_metricsT1"
"2020-Jul","Triquetta","OP/KH",1,"L",19,"2020-07-06",NA,4,"nereo_metricsT1"
"2020-Jul","Triquetta","OP/KH",1,"L",15,"2020-07-06",NA,4,"nereo_metricsT1"
"2020-Jul","Triquetta","OP/KH",1,"R",9,"2020-07-06",NA,7,"nereo_metricsT1"
"2020-Jul","Triquetta","OP/KH",1,"R",6.6,"2020-07-06",NA,3,"nereo_metricsT1"
"2020-Jul","Triquetta","OP/KH",1,"L",7,"2020-07-06",NA,12,"nereo_metricsT1"
"2020-Jul","Triquetta","OP/KH",1,"L",7,"2020-07-06",NA,4,"nereo_metricsT1"
"2020-Jul","Triquetta","OP/KH",1,"L",7,"2020-07-06",NA,53,"nereo_metricsT1"
"2020-Jul","Triquetta","OP/KH",1,"L",4,"2020-07-06",NA,16,"nereo_metricsT1"
"2020-Jul","Triquetta","OP/KH",1,"R",2,"2020-07-06",NA,21,"nereo_metricsT1"
"2020-Jul","Triquetta","OP/KH",1,"R",2,"2020-07-06",NA,32,"nereo_metricsT1"
"2020-Jul","Triquetta","OP/KH",1,"R",2,"2020-07-06",NA,14,"nereo_metricsT1"
"2020-Jul","Triquetta","OP/KH",1,"L",1,"2020-07-06",NA,40,"nereo_metricsT1"
"2020-Jul","Triquetta","OP/KH",3,"L",1,"2020-07-06",NA,10,"nereo_metricsT1"
"2020-Jul","Triquetta","OP/KH",3,"R",1,"2020-07-06",NA,14,"nereo_metricsT1"
"2020-Jul","Triquetta","OP/KH",3,"R",2,"2020-07-06",NA,22,"nereo_metricsT1"
"2020-Jul","Triquetta","OP/KH",3,"R",2,"2020-07-06",NA,16,"nereo_metricsT1"
"2020-Jul","Triquetta","OP/KH",3,"R",4,"2020-07-06",NA,7,"nereo_metricsT1"
"2020-Jul","Triquetta","OP/KH",3,"L",5.3,"2020-07-06",NA,14,"nereo_metricsT1"
"2020-Jul","Triquetta","OP/KH",3,"L",7.4,"2020-07-06",NA,18,"nereo_metricsT1"
"2020-Jul","Triquetta","OP/KH",3,"R",7.4,"2020-07-06",NA,23,"nereo_metricsT1"
"2020-Jul","Triquetta","OP/KH",3,"R",8,"2020-07-06",NA,22,"nereo_metricsT1"
"2020-Jul","Triquetta","OP/KH",3,"L",8.5,"2020-07-06",NA,15,"nereo_metricsT1"
"2020-Jul","Triquetta","OP/KH",3,"R",9.2,"2020-07-06",NA,35,"nereo_metricsT1"
"2020-Jul","Triquetta","OP/KH",3,"R",11.5,"2020-07-06",NA,15,"nereo_metricsT1"
"2020-Jul","Triquetta","OP/KH",3,"R",13,"2020-07-06",NA,22,"nereo_metricsT1"
"2020-Jul","Triquetta","OP/KH",3,"L",14,"2020-07-06",NA,20,"nereo_metricsT1"
"2020-Jul","Triquetta","OP/KH",3,"R",15,"2020-07-06",NA,15,"nereo_metricsT1"
"2020-Jul","Triquetta","OP/BT",1,"L",1.5,"2020-07-11",NA,12,"nereo_size"
"2020-Jul","Triquetta","OP/BT",1,"L",6.5,"2020-07-11",NA,17,"nereo_size"
"2020-Jul","Triquetta","OP/BT",1,"L",10,"2020-07-11",NA,19,"nereo_size"
"2020-Jul","Triquetta","OP/BT",1,"R",13.5,"2020-07-11",NA,49,"nereo_size"
"2020-Jul","Triquetta","OP/BT",3,"L",16.5,"2020-07-11",NA,38,"nereo_size"
"2020-Jul","Triquetta","OP/BT",3,"L",15,"2020-07-11",NA,20,"nereo_size"
"2020-Jul","Triquetta","KH/DVM",2,"R",4,"2020-07-11",NA,30,"nereo_size"
"2020-Jul","Triquetta","KH/DVM",2,"R",7,"2020-07-11",NA,29,"nereo_size"
"2020-Jul","Triquetta","KH/DVM",2,"L",10,"2020-07-11",NA,40,"nereo_size"
"2020-Jul","Triquetta","KH/DVM",2,"L",14,"2020-07-11",NA,39,"nereo_size"
"2020-Jul","Triquetta","KH/DVM",2,"L",18.5,"2020-07-11",NA,39,"nereo_size"
"2020-Jul","Triquetta","KH/DVM",1,"L",20,"2020-07-11",NA,32,"nereo_size"
"2020-Jul","Triquetta","KH/DVM",3,"R",1,"2020-07-11",NA,26,"nereo_size"
"2020-Jul","Triquetta","KH/DVM",3,"L",6,"2020-07-11",NA,25,"nereo_size"
"2020-Jul","Triquetta","KH/DVM",3,"R",10,"2020-07-11",NA,38,"nereo_size"
"2020-Jul","Triquetta","KH",1,"L",19.5,"2020-07-25",NA,18,"nereo_metricsT1"
"2020-Jul","Triquetta","KH",1,"L",19.5,"2020-07-25",NA,12,"nereo_metricsT1"
"2020-Jul","Triquetta","KH",1,"R",19,"2020-07-25",NA,24,"nereo_metricsT1"
"2020-Jul","Triquetta","KH",1,"L",16,"2020-07-25",NA,17,"nereo_metricsT1"
"2020-Jul","Triquetta","KH",1,"L",14,"2020-07-25",NA,16,"nereo_metricsT1"
"2020-Jul","Triquetta","KH",1,"R",8,"2020-07-25",NA,7,"nereo_metricsT1"
"2020-Jul","Triquetta","KH",1,"R",8,"2020-07-25",NA,11,"nereo_metricsT1"
"2020-Jul","Triquetta","KH",1,"R",8,"2020-07-25",NA,13,"nereo_metricsT1"
"2020-Jul","Triquetta","KH",1,"L",8,"2020-07-25",NA,54,"nereo_metricsT1"
"2020-Jul","Triquetta","KH",1,"L",8,"2020-07-25",NA,12,"nereo_metricsT1"
"2020-Jul","Triquetta","KH",1,"L",8,"2020-07-25",NA,12,"nereo_metricsT1"
"2020-Jul","Triquetta","KH",1,"L",4,"2020-07-25",NA,24,"nereo_metricsT1"
"2020-Jul","Triquetta","KH",1,"L",2,"2020-07-25",NA,24,"nereo_metricsT1"
"2020-Jul","Triquetta","KH",1,"R",1,"2020-07-25",NA,27,"nereo_metricsT1"
"2020-Jul","Triquetta","KH",1,"R",1,"2020-07-25",NA,32,"nereo_metricsT1"
"2020-Jul","Triquetta","KH",2,"L",0.5,"2020-07-25",NA,6,"nereo_metricsT1"
"2020-Jul","Triquetta","KH",2,"L",0.5,"2020-07-25",NA,6,"nereo_metricsT1"
"2020-Jul","Triquetta","KH",2,"L",0.5,"2020-07-25",NA,14,"nereo_metricsT1"
"2020-Jul","Triquetta","KH",2,"L",0.5,"2020-07-25",NA,12,"nereo_metricsT1"
"2020-Jul","Triquetta","KH",2,"L",0.5,"2020-07-25",NA,30,"nereo_metricsT1"
"2020-Jul","Triquetta","KH",2,"R",2,"2020-07-25",NA,24,"nereo_metricsT1"
"2020-Jul","Triquetta","KH",2,"R",2,"2020-07-25",NA,15,"nereo_metricsT1"
"2020-Jul","Triquetta","KH",2,"R",2,"2020-07-25",NA,17,"nereo_metricsT1"
"2020-Jul","Triquetta","KH",2,"R",3,"2020-07-25",NA,11,"nereo_metricsT1"
"2020-Jul","Triquetta","KH",2,"R",8,"2020-07-25",NA,16,"nereo_metricsT1"
"2020-Jul","Triquetta","KH",2,"L",11,"2020-07-25",NA,5,"nereo_metricsT1"
"2020-Jul","Triquetta","KH",2,"L",15,"2020-07-25",NA,10,"nereo_metricsT1"
"2020-Jul","Triquetta","KH",2,"R",18,"2020-07-25",NA,20,"nereo_metricsT1"
"2020-Jul","Triquetta","KH",2,"R",18,"2020-07-25",NA,11,"nereo_metricsT1"
"2020-Jul","Triquetta","KH",2,"L",19,"2020-07-25",NA,22,"nereo_metricsT1"
"2020-Jul","Triquetta","OP",3,"L",19.9,"2020-07-25",NA,29,"nereo_metricsT1"
"2020-Jul","Triquetta","OP",3,"R",18.75,"2020-07-25",NA,24,"nereo_metricsT1"
"2020-Jul","Triquetta","OP",3,"R",17,"2020-07-25",NA,10,"nereo_metricsT1"
"2020-Jul","Triquetta","OP",3,"R",17,"2020-07-25",NA,17,"nereo_metricsT1"
"2020-Jul","Triquetta","OP",3,"L",16.5,"2020-07-25",NA,20,"nereo_metricsT1"
"2020-Jul","Triquetta","OP",3,"R",15,"2020-07-25",NA,16,"nereo_metricsT1"
"2020-Jul","Triquetta","OP",3,"R",15,"2020-07-25",NA,22,"nereo_metricsT1"
"2020-Jul","Triquetta","OP",3,"R",11,"2020-07-25",NA,21,"nereo_metricsT1"
"2020-Jul","Triquetta","OP",3,"L",9.3,"2020-07-25",NA,20,"nereo_metricsT1"
"2020-Jul","Triquetta","OP",3,"L",9.3,"2020-07-25",NA,25,"nereo_metricsT1"
"2020-Jul","Triquetta","OP",3,"L",7.2,"2020-07-25",NA,28,"nereo_metricsT1"
"2020-Jul","Triquetta","OP",3,"R",6.5,"2020-07-25",NA,28,"nereo_metricsT1"
"2020-Jul","Triquetta","OP",3,"R",6.5,"2020-07-25",NA,22,"nereo_metricsT1"
"2020-Jul","Triquetta","OP",3,"L",1.75,"2020-07-25",NA,18,"nereo_metricsT1"
"2020-Jul","Triquetta","OP",3,"R",1,"2020-07-25",NA,20,"nereo_metricsT1"
"2020-Jul","Triquetta","OP/BT",1,"L",1.5,"2020-07-25",2541,17,"nereo_metricsT3"
"2020-Jul","Triquetta","OP/BT",1,"L",10,"2020-07-25",2544,22,"nereo_metricsT3"
"2020-Jul","Triquetta","OP/BT",1,"R",13.5,"2020-07-25",2547,53,"nereo_metricsT3"
"2020-Jul","Triquetta","OP/BT",3,"L",16.5,"2020-07-25",2557,40,"nereo_metricsT3"
"2020-Jul","Triquetta","OP/BT",3,"L",15,"2020-07-25",2572.3,41,"nereo_metricsT3"
"2020-Jul","Triquetta","KH/DVM",2,"R",4,"2020-07-25",2571,39,"nereo_metricsT3"
"2020-Jul","Triquetta","KH/DVM",2,"R",7,"2020-07-25",2566,36,"nereo_metricsT3"
